time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2019-03-29 17:27:07.159 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393547264,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50037120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:28:07.160 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13392990208,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50299088, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:29:07.161 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13392887808,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50561080,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:30:35.531 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13390778368,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553880632882,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,5,407,43,186,14891960,7, , , , , , ,33, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:31:35.538 UTC, , , ,2, , , , , ,250,8228430,5553144,1168, ,12,2,173,7,0.04, , , , , , , ,12,12, , ,2,4,3,18, ,99,52, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13390422016,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553880632882,,, , , , , , , , , ,2673867,38660939733, , , , , , ,68, , ,2, , ,3, , ,68,2,1227285,22, , , ,2, ,4311977,50, , , , , , ,2,143,12,41,35317072,4, , , , , , ,249, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80,145, , , , , , , , , , , 
2019-03-29 17:32:50.695 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13388251136,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553880769900,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,8,464,41,124,14402680,4, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:33:22.635 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13388214272,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553880801908,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,3,300,41,164,33296816,4, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:34:22.845 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13388075008,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553880862281,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,4,266,45,118,15104736,2, , , , , , ,33, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:34:46.003 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13388414976,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553880885351,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,4,227,41,108,14407904,1, , , , , , ,33, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:35:56.623 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , , , ,-1,-1,-1,-1, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , , ,1553880955908,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,6,329,39,114,33085016,2, , , , , , ,33, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:36:20.650 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13388226560,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553880979741,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,5,413,44,203,15443560,2, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:37:02.236 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13388881920,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881021481,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,4,334,41,133,14541616,1, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:37:29.471 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13389058048,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881048698,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,6,385,38,124,15339088,2, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:38:03.660 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13388943360,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881083014,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,4,233,41,143,32748448,2, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:38:47.557 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393420288,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881126657,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,7,466,39,124,15441448,3, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:39:13.764 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393297408,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881152821,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,7,465,39,140,15936688,2, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:39:58.742 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393174528,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881198043,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,4,317,41,122,14626736,2, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:40:29.930 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393006592,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881229255,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,7,328,39,131,14537888,2, , , , , , ,33, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:40:56.782 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13392941056,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881255977,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,5,424,47,153,15790992,1, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:41:38.653 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393371136,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881298090,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,2,183,43,150,33093648,1, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:42:05.610 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393227776,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881324922,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,3,325,47,149,26038104,1, , , , , , ,33, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:42:23.919 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393162240,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881343200,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,5,283,43,154,14991920,1, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:43:23.927 UTC, , , ,2, , , , , ,250,8228430,5553144,1168, ,12,2,173,7,0.04, , , , , , , ,12,12, , ,2,4,3,18, ,99,52, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393084416,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881343200,,, , , , , , , , , ,2673867,38660939733, , , , , , ,68, , ,2, , ,3, , ,68,2,1227285,22, , , ,2, ,4311977,50, , , , , , ,3,136,10,35,35233832,1, , , , , , ,249, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,80,145, , , , , , , , , , , 
2019-03-29 17:43:53.945 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393108992,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881433087,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,5,377,43,152,15239656,1, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:44:17.527 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393068032,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881456776,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,4,284,43,149,15567544,1, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:45:03.687 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13392904192,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881503068,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,5,274,45,162,15328144,1, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:46:03.708 UTC, , , , , , , , , ,250,2740486,65472,896, ,8, ,19,3,0.16, , , , , , , ,8,8, , , ,4,2,12, ,19,14, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13392580608,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881503068,,, , , , , , , , , ,2673867,38660939733, , , , , , ,20, , ,1, , ,3, , ,20,1,2121,2, , , , , ,39097,19, , , , , , , , ,2,8,20119600, , , , , , , ,27, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , 
2019-03-29 17:47:03.710 UTC, , , , , , , , , ,250,2740486,65472,896, ,8, , , , , , , , , , , ,8,8, , , ,4,2,12, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13392457728,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881503068,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,20366928, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:48:03.714 UTC, , , , , , , , , ,250,2740486,65472,896, ,8, , , , , , , , , , , ,8,8, , , ,4,2,12, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13392449536,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881503068,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,20613712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:49:03.721 UTC, , , , , , , , , ,250,2740486,65472,896, ,8, , , , , , , , , , , ,8,8, , , ,4,2,12, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13390110720,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881503068,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,4,16646648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:50:03.724 UTC, , , ,2, , , , , ,250,8228430,5553144,1168, ,12,2,154,4,0.03, , , , , , , ,12,12, , ,2,4,3,18, ,80,38, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13390143488,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881503068,,, , , , , , , , , ,2673867,38660939733, , , , , , ,48, , ,1, , ,3, , ,48,2,1225164,20, , , ,2, ,4272880,31, , , , , , ,2,147,9,25,33735552, , , , , , , ,222, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80,142, , , , , , , , , , , 
2019-03-29 17:50:17.477 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13390213120,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881816438,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,3,370,41,184,33716408, , , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:50:48.110 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13390065664,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881847167,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,7,435,39,151,14764400, , , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:51:48.123 UTC, , , ,2, , , , , ,250,8228430,5553144,1168, ,12,2,173,7,0.04, , , , , , , ,12,12, , ,2,4,3,18, ,99,52, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13389996032,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881847167,,, , , , , , , , , ,2673867,38660939733, , , , , , ,68, , ,2, , ,3, , ,68,2,1227285,22, , , ,2, ,4311977,50, , , , , , ,7,320,4,10,38008968,1, , , , , , ,249, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,80,145, , , , , , , , , , , 
2019-03-29 17:51:59.728 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13389934592,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553881918825,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,3,274,44,213,31929176,1, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
